"year","doy","hour","zen","solar","netsolar","dw_solar","up_solar","temp","rh","windspeed","precip","day_length"
2014,1,0,161.341,0.23,0,0,0.253333333333333,-4.74166666666667,0.8973,3.615,0.201083333333333,8
2014,1,1,154.0425,0.329666666666667,0,0,0.346666666666667,-4.68666666666667,0.9025,3.32,0.201083333333333,8.0001260972838
2014,1,2,143.728666666667,0.352666666666667,0,0,0.27,-4.87,0.912883333333333,3.74666666666667,0.201083333333333,8.00029630429256
2014,1,3,132.4755,0.222333333333333,0,0,0.305,-5.4,0.926333333333333,3.54666666666667,0.201083333333333,8.00047261104008
2014,1,4,121.023333333333,0.253,0,0,0.255,-5.21833333333333,0.928316666666667,3.37666666666667,0.201083333333333,8.00064127859095
2014,1,5,109.724166666667,0.260666666666667,0,0,0.216666666666667,-5.01,0.912033333333333,3.67333333333333,0.201083333333333,8.00079564922686
2014,1,6,98.8446666666667,0.268333333333333,0.0333333333333333,0,0.373333333333333,-5.02333333333333,0.912133333333333,3.23666666666667,0.201083333333333,8.00092425095348
2014,1,7,88.4486666666667,20.98,9.525,9.18833333333333,3.90166666666667,-4.77333333333333,0.899133333333333,3.31833333333333,0.201083333333333,8.01246463043537
2014,1,8,79.4565,104.987333333333,40.9066666666667,48.875,11.6833333333333,-4.4,0.886,3.405,0.201083333333333,8.32680243886831
2014,1,9,71.883,184.843333333333,71.1016666666667,86.27,19.5316666666667,-3.635,0.8712,3.25333333333333,0.201083333333333,8.3305030900168
2014,1,10,66.3543333333333,258.650333333333,99.245,121.16,27.0766666666667,-2.73333333333333,0.853416666666667,2.66166666666667,0.201083333333333,8.33052372548941
2014,1,11,63.4485,345.567333333333,133.516666666667,164.871666666667,36.3666666666667,-1.78666666666667,0.8276,2.06666666666667,0.201083333333333,8.33052375312099
2014,1,12,63.5396666666667,397.240666666667,154.395,192.171666666667,42.1816666666667,-0.843333333333333,0.799033333333333,1.75666666666667,0.201083333333333,8.33052378917801
2014,1,13,66.6141666666667,432.568666666667,165.4,209.843333333333,48.855,-0.333333333333333,0.7857,3.45333333333333,0.201083333333333,8.33052394812935
2014,1,14,72.282,220.777,83.785,103.776666666667,23.58,-0.636666666666667,0.7964,4.945,0.201083333333333,8.33052389132469
2014,1,15,79.956,105.685,40.2583333333333,48.4816666666667,11.8383333333333,-1.59333333333333,0.833916666666667,5.90833333333333,0.201083333333333,8.33052380317545
2014,1,16,89.0401666666667,13.2096666666667,4.57333333333333,4.03666666666667,1.98166666666667,-2.59,0.868366666666667,6.48666666666667,0.201083333333333,8.15485460451436
2014,1,17,99.474,0.115,0.015,0,0.498333333333333,-3.47,0.8848,7.08333333333333,0.201083333333333,8.05090200323032
2014,1,18,110.384,0.0536666666666667,0,0,0.585,-4.425,0.937566666666667,7.64,0.201083333333333,8.05021066156296
2014,1,19,121.697166666667,0.0843333333333333,0,0,0.46,-5.125,0.958366666666667,7.17,0.201083333333333,8.05013346352042
2014,1,20,133.146333333333,0.107333333333333,0,0,0.388333333333333,-5.60166666666667,0.952866666666667,7.525,0.201083333333333,8.05009532030309
2014,1,21,144.361833333333,0.138,0,0,0.363333333333333,-6.105,0.961733333333333,7.17,0.201083333333333,8.05009914353055
2014,1,22,154.556833333333,0.260666666666667,0,0,0.361666666666667,-6.72333333333333,0.95915,7.37,0.201083333333333,8.05014558609844
2014,1,23,161.523666666667,0.184,0,0,0.558333333333333,-7.42666666666667,0.939333333333333,8.41833333333333,0.201083333333333,8.05023444607143
2014,2,0,161.2945,0.237666666666667,0,0,0.425,-8.19833333333333,0.9321,9.01,0.116416666666667,8.05035697711273
2014,2,1,154.0515,0.199333333333333,0,0,0.513333333333333,-8.695,0.9284,10.19,0.116416666666667,8.05050663158653
2014,2,2,143.761666666667,0.214666666666667,0,0,0.455,-9.03,0.934283333333333,9.34833333333333,0.116416666666667,8.05067157343758
2014,2,3,132.516,0.237666666666667,0,0,0.468333333333333,-9.38166666666667,0.9341,8.44333333333333,0.116416666666667,8.05084225890243
2014,2,4,121.0635,0.260666666666667,0,0,0.36,-9.605,0.927733333333333,8.325,0.116416666666667,8.05100721380841
2014,2,5,109.759666666667,0.253,0,0,0.27,-9.31,0.908333333333333,8.47,0.116416666666667,8.05115485422777
2014,2,6,98.8708333333333,0.276,0.0166666666666667,0,0.548333333333333,-9.13333333333333,0.911016666666667,9.30333333333333,0.116416666666667,8.05127393364838
2014,2,7,88.4605,22.8543333333333,1.37833333333333,6.935,8.61333333333333,-9.82833333333333,0.92075,10.445,0.116416666666667,8.06868150148223
2014,2,8,79.4531666666667,159.888333333333,13.1166666666667,68.33,60.1366666666667,-9.91166666666667,0.91235,9.80333333333333,0.116416666666667,8.35309655699811
2014,2,9,71.8578333333333,396.612,34.3383333333333,176.763333333333,150.645,-9.64833333333333,0.911883333333333,9.68166666666667,0.116416666666667,8.35549376747615
2014,2,10,66.3025,605.651333333333,55.125,277.306666666667,232.706666666667,-9.265,0.904333333333333,10.7166666666667,0.116416666666667,8.35550517466269
2014,2,11,63.3706666666667,765.938333333333,72.1516666666667,358.051666666667,297.315,-8.775,0.90185,10.7283333333333,0.116416666666667,8.35550515779916
2014,2,12,63.4378333333333,849.068,86.2583333333333,412.84,338.576666666667,-8.365,0.89105,10.5016666666667,0.116416666666667,8.35550521045885
2014,2,13,66.4945,593.676,59.8466666666667,278.995,228.861666666667,-7.905,0.862783333333333,10.4833333333333,0.116416666666667,8.35550545394436
2014,2,14,72.1513333333333,441.523333333333,46.5566666666667,210.4,172.348333333333,-8.19666666666667,0.8731,9.87166666666667,0.116416666666667,8.35550522049443
2014,2,15,79.8196666666667,223.859,23.8383333333333,108.873333333333,90.9316666666667,-9.10833333333333,0.88435,10.0983333333333,0.116416666666667,8.35550540341201
2014,2,16,88.8963333333333,41.837,3.88333333333333,18.3366666666667,18.595,-10.2733333333333,0.887766666666667,8.72333333333333,0.116416666666667,8.35508202729316
2014,2,17,99.3331666666667,0.314333333333333,0.00833333333333333,0,0.57,-11.7766666666667,0.88605,6.42166666666667,0.116416666666667,8.09661758752909
2014,2,18,110.243666666667,0.199333333333333,0,0,0.321666666666667,-12.5733333333333,0.876483333333333,5.62666666666667,0.116416666666667,8.09197335659438
2014,2,19,121.557166666667,0.092,0,0,0.428333333333333,-13.2116666666667,0.856583333333333,6.035,0.116416666666667,8.09190475659433
2014,2,20,133.006,0.0613333333333333,0,0,0.425,-14.2833333333333,0.8422,4.8,0.116416666666667,8.09187647422706
2014,2,21,144.220833333333,0.092,0,0,0.376666666666667,-15.505,0.873033333333333,5.17166666666667,0.116416666666667,8.09188928700415
2014,2,22,154.417166666667,0.0383333333333333,0,0,0.325,-15.94,0.85065,4.21333333333333,0.116416666666667,8.0919434824232
2014,2,23,161.404166666667,0.0613333333333333,0,0,0.198333333333333,-16.3416666666667,0.835833333333333,3.34333333333333,0.116416666666667,8.09203412548492
2014,3,0,161.241333333333,0.0766666666666667,0,0,0.163333333333333,-16.6233333333333,0.839266666666667,2.84166666666667,0,8.09215763903433
2014,3,1,154.054,0.222333333333333,0,0,0.235,-17.7383333333333,0.8572,2.795,0,8.09230714479078
2014,3,2,143.788666666667,0.122666666666667,0,0,0.05,-17.9666666666667,0.87105,1.99166666666667,0,8.0924727131772
2014,3,3,132.551833333333,0.092,0,0,0.0383333333333333,-17.97,0.8815,1.91833333333333,0,8.09263641782772
2014,3,4,121.097666666667,0.069,0,0,0.075,-18.5166666666667,0.89645,1.885,0,8.0927900337597
2014,3,5,109.789,0,0,0,0.198333333333333,-19.8,0.895483333333333,1.29,0,8.09292187364523
2014,3,6,98.892,0.237666666666667,0.121666666666667,0,0.0866666666666667,-20.0766666666667,0.893866666666667,1.915,0,8.0930275928369
2014,3,7,88.4668333333333,56.3193333333333,3.285,0,30.0683333333333,-20.495,0.880933333333333,0.948333333333333,0,8.39438642289794
2014,3,8,79.4418333333333,341.350666666667,47.3433333333333,79.4008333333333,131.31,-19.565,0.883916666666667,1.785,0,8.42678789405464
2014,3,9,71.825,630.905333333333,93.4116666666667,137.965,241.848333333333,-17.005,0.8897,2.305,0,8.42699542074092
2014,3,10,66.244,888.597333333333,113.585,436.24406779661,338.686666666667,-14.5133333333333,0.812566666666667,3.885,0,8.42699619111244
2014,3,11,63.2861666666667,969.189333333333,111.806666666667,472.973333333333,375.025,-12.4733333333333,0.798566666666667,5.97,0,8.42699618865457
2014,3,12,63.3298333333333,946.940666666667,107.71,464.78,368.418333333333,-11.04,0.791733333333333,6.405,0,8.42699622901814
2014,3,13,66.3681666666667,778.082333333333,85.2466666666667,375.761666666667,300.856666666667,-9.61666666666667,0.763733333333333,8.51333333333333,0,8.42699640418857
2014,3,14,72.0143333333333,482.724,51.055,225.433333333333,182.536666666667,-8.57166666666667,0.753216666666667,10.4316666666667,0,8.42699633423737
